Date,Transaction Description,Category,Amount,Type
2024-05-26,Starbucks,Food,1704,Debit
2024-08-09,Starbucks,Food,835,Debit
2023-07-09,Uber,Transport,682,Debit
2023-05-03,Zomato,Food,1179,Debit
2024-06-24,Electricity Bill,Utilities,3477,Debit
2023-11-24,Zomato,Food,1743,Debit
2023-04-28,Amazon,Shopping,2083,Debit
2024-11-19,Flipkart,Shopping,1536,Debit
2023-03-07,Zomato,Food,742,Debit
2024-11-12,Starbucks,Food,901,Debit
2024-05-30,Uber,Transport,1076,Debit
2024-06-10,Swiggy,Food,799,Debit
2024-02-21,Uber,Transport,1335,Debit
2024-06-22,Amazon,Shopping,1590,Debit
2023-09-24,Swiggy,Food,253,Debit
2024-08-23,Salary,Income,42000,Credit
2024-04-27,Uber,Transport,459,Debit
2024-07-16,Flipkart,Shopping,1182,Debit
2023-03-25,Flipkart,Shopping,2139,Debit
2024-05-04,Zomato,Food,494,Debit
2024-12-30,Swiggy,Food,2179,Debit
2023-04-18,Zomato,Food,1741,Debit
2024-01-12,Flipkart,Shopping,2030,Debit
2023-03-01,Amazon,Shopping,401,Debit
2024-03-10,Ola,Transport,685,Debit
2023-10-25,Uber,Transport,819,Debit
2023-01-12,Zomato,Food,2051,Debit
2023-05-01,Amazon Prime,Shopping,299,Debit
2024-10-11,Zomato,Food,1973,Debit
2024-03-18,Zomato,Food,422,Debit
2023-07-11,Flipkart,Shopping,2113,Debit
2023-03-08,Zomato,Food,763,Debit
2023-01-03,Amazon,Shopping,661,Debit
2023-12-07,Amazon,Shopping,476,Debit
2023-02-14,Amazon,Shopping,1566,Debit
2023-01-04,Starbucks,Food,2177,Debit
2023-10-23,Swiggy,Food,2046,Debit
2023-05-31,Zomato,Food,1181,Debit
2023-05-02,Starbucks,Food,744,Debit
2024-05-01,Ola,Transport,1151,Debit
2023-10-31,Uber,Transport,965,Debit
2024-11-28,Amazon,Shopping,1600,Debit
2024-01-19,Uber,Transport,2029,Debit
2023-02-12,Ola,Transport,1852,Debit
2024-12-12,Starbucks,Food,2088,Debit
2023-11-07,Amazon,Shopping,1330,Debit
2023-05-31,Amazon,Shopping,1472,Debit
2023-02-19,Zomato,Food,2182,Debit
2023-07-15,Ola,Transport,1229,Debit
2024-05-24,Swiggy,Food,441,Debit
2024-09-22,Amazon Prime,Shopping,299,Debit
2023-02-18,Starbucks,Food,1456,Debit
2024-12-26,Zomato,Food,2077,Debit
2024-09-12,Swiggy,Food,2162,Debit
2023-08-22,Ola,Transport,1761,Debit
2024-09-25,Starbucks,Food,485,Debit
2023-12-04,Amazon,Shopping,1051,Debit
2023-05-31,Spotify,Music,199,Debit
2024-04-09,Ola,Transport,768,Debit
2023-09-12,Ola,Transport,1456,Debit
2024-04-25,Personal Loan EMI,EMI,8700,Debit
2023-07-03,Swiggy,Food,391,Debit
2023-12-10,Swiggy,Food,2038,Debit
2023-03-31,Ola,Transport,1664,Debit
2023-12-09,Ola,Transport,863,Debit
2023-10-28,Apple Music,Music,199,Debit
2024-04-20,Flipkart,Shopping,663,Debit
2023-06-30,Zomato,Food,314,Debit
2023-01-07,Zomato,Food,1089,Debit
2024-09-28,Flipkart,Shopping,1232,Debit
2024-12-18,Swiggy,Food,1774,Debit
2024-11-03,Starbucks,Food,682,Debit
2024-03-27,Uber,Transport,1739,Debit
2023-06-30,Ola,Transport,1758,Debit
2023-02-03,Swiggy,Food,937,Debit
2024-01-26,Netflix,Entertainment,649,Debit
2024-08-16,Flipkart,Shopping,1856,Debit
2024-02-08,Flipkart,Shopping,832,Debit
2024-10-07,Starbucks,Food,405,Debit
2023-01-01,Credit Card EMI,EMI,5200,Debit
2024-10-17,Swiggy,Food,641,Debit
2024-05-26,Uber,Transport,1414,Debit
2023-08-06,Starbucks,Food,1908,Debit
2023-02-23,Ola,Transport,2172,Debit
2023-11-25,Uber,Transport,1621,Debit
2023-11-20,Swiggy,Food,1190,Debit
2024-12-03,Ola,Transport,1932,Debit
2024-01-26,Amazon Prime,Shopping,299,Debit
2023-11-20,Uber,Transport,1921,Debit
2024-03-16,Swiggy,Food,2018,Debit
2024-07-24,Netflix,Entertainment,649,Debit
2023-11-14,Amazon,Shopping,443,Debit
2023-09-25,Uber,Transport,1490,Debit
2024-09-22,Personal Loan EMI,EMI,8700,Debit
2023-11-29,Amazon,Shopping,2018,Debit
2024-08-08,Ola,Transport,701,Debit
2024-04-14,Flipkart,Shopping,968,Debit
2024-05-19,Ola,Transport,1637,Debit
2024-04-13,Uber,Transport,601,Debit
2023-06-30,Credit Card EMI,EMI,5200,Debit
2024-06-06,Zomato,Food,1326,Debit
2023-06-26,Amazon,Shopping,986,Debit
2023-04-13,Swiggy,Food,1512,Debit
2023-09-16,Zomato,Food,654,Debit
2024-02-16,Ola,Transport,335,Debit
2023-01-17,Zomato,Food,2154,Debit
2024-09-12,Amazon,Shopping,915,Debit
2024-12-04,Amazon,Shopping,1604,Debit
2024-09-16,Zomato,Food,1968,Debit
2023-04-01,Swiggy,Food,409,Debit
2023-06-20,Ola,Transport,948,Debit
2023-03-02,Online Course,Education,2499,Debit
2024-04-25,Ola,Transport,2179,Debit
2023-03-13,Swiggy,Food,976,Debit
2024-09-21,Amazon,Shopping,577,Debit
2024-02-24,Ola,Transport,1130,Debit
2024-01-20,Amazon,Shopping,996,Debit
2023-09-20,Amazon,Shopping,602,Debit
2024-10-17,Zomato,Food,1043,Debit
2024-11-20,Amazon,Shopping,576,Debit
2023-12-12,Amazon,Shopping,267,Debit
2023-10-19,Swiggy,Food,1471,Debit
2023-01-05,Zomato,Food,1762,Debit
2023-01-24,Ola,Transport,1159,Debit
2023-07-11,Ola,Transport,792,Debit
2023-11-27,Swiggy,Food,565,Debit
2024-09-30,Flipkart,Shopping,1091,Debit
2023-09-28,Netflix,Entertainment,649,Debit
2024-09-11,Amazon,Shopping,570,Debit
2024-04-01,Amazon,Shopping,886,Debit
2024-04-25,Electricity Bill,Utilities,3303,Debit
2023-11-04,Starbucks,Food,1242,Debit
2023-05-28,Amazon,Shopping,944,Debit
2023-01-08,Flipkart,Shopping,903,Debit
2024-10-31,Ola,Transport,2083,Debit
2024-11-30,Ola,Transport,360,Debit
2023-12-29,Flipkart,Shopping,1612,Debit
2024-05-16,Uber,Transport,1479,Debit
2024-03-15,Zomato,Food,1813,Debit
2024-02-15,Ola,Transport,1340,Debit
2023-04-01,Amazon,Shopping,1543,Debit
2023-02-28,Uber,Transport,865,Debit
2024-05-23,Starbucks,Food,1095,Debit
2023-09-02,Zomato,Food,1572,Debit
2023-09-30,Uber,Transport,1247,Debit
2024-02-09,Uber,Transport,1209,Debit
2023-09-28,Gym Membership,Fitness,1800,Debit
2024-08-24,Starbucks,Food,2052,Debit
2024-12-03,Zomato,Food,1770,Debit
2024-02-17,Uber,Transport,538,Debit
2023-04-23,Amazon,Shopping,656,Debit
2023-03-02,Google Drive,Cloud,260,Debit
2024-09-22,Zomato,Food,1517,Debit
2023-03-02,Mobile Recharge,Utilities,720,Debit
2024-01-31,Flipkart,Shopping,1368,Debit
2024-03-08,Ola,Transport,859,Debit
2024-08-13,Ola,Transport,1699,Debit
2023-09-20,Flipkart,Shopping,1980,Debit
2024-07-28,Flipkart,Shopping,1793,Debit
2023-11-23,Starbucks,Food,912,Debit
2023-06-20,Uber,Transport,264,Debit
2024-03-19,Ola,Transport,1049,Debit
2023-07-22,Uber,Transport,819,Debit
2024-06-22,Uber,Transport,1241,Debit
2023-03-19,Flipkart,Shopping,2044,Debit
2023-04-01,Personal Loan EMI,EMI,8700,Debit
2023-11-06,Zomato,Food,1347,Debit
2023-08-26,Zomato,Food,585,Debit
2023-12-31,Uber,Transport,649,Debit
2023-10-22,Zomato,Food,1962,Debit
2024-10-19,Uber,Transport,1144,Debit
2024-11-19,Uber,Transport,587,Debit
2023-02-14,Zomato,Food,879,Debit
2023-08-29,Netflix,Entertainment,649,Debit
2024-01-14,Amazon,Shopping,927,Debit
2024-02-25,Uber,Transport,2161,Debit
2023-01-30,Zomato,Food,986,Debit
2024-10-22,Online Course,Education,2499,Debit
2024-12-23,Ola,Transport,572,Debit
2023-04-01,Salary,Income,42000,Credit
2024-06-24,Zomato,Food,1259,Debit
2024-10-20,Zomato,Food,2024,Debit
2023-08-19,Starbucks,Food,1349,Debit
2023-04-08,Zomato,Food,1388,Debit
2024-01-17,Amazon,Shopping,1074,Debit
2024-04-07,Uber,Transport,1342,Debit
2024-06-12,Uber,Transport,1676,Debit
2024-05-15,Uber,Transport,2189,Debit
2023-10-18,Ola,Transport,496,Debit
2024-09-24,Swiggy,Food,1583,Debit
2023-07-09,Zomato,Food,1234,Debit
2024-04-07,Swiggy,Food,340,Debit
2023-02-26,Flipkart,Shopping,2182,Debit
2024-08-24,Zomato,Food,853,Debit
2024-01-09,Flipkart,Shopping,2186,Debit
2024-08-08,Flipkart,Shopping,1526,Debit
2024-08-17,Starbucks,Food,981,Debit
2024-04-27,Ola,Transport,2040,Debit
2024-01-22,Starbucks,Food,2006,Debit
2024-12-30,Ola,Transport,1158,Debit
2024-02-17,Swiggy,Food,1658,Debit
2023-06-19,Zomato,Food,360,Debit
2023-06-03,Ola,Transport,499,Debit
2023-11-11,Swiggy,Food,1283,Debit
2024-09-18,Ola,Transport,1686,Debit
2023-11-09,Swiggy,Food,844,Debit
2023-05-20,Amazon,Shopping,818,Debit
2024-11-21,Gym Membership,Fitness,1800,Debit
2023-10-17,Amazon,Shopping,1034,Debit
2024-12-01,Ola,Transport,1607,Debit
2023-11-27,Swiggy,Food,953,Debit
2023-06-23,Zomato,Food,372,Debit
2024-07-29,Zomato,Food,1236,Debit
2023-08-06,Zomato,Food,678,Debit
2023-03-08,Amazon,Shopping,1323,Debit
2023-03-31,Zomato,Food,1966,Debit
2023-11-27,Amazon Prime,Shopping,299,Debit
2024-03-27,Starbucks,Food,830,Debit
2024-12-07,Flipkart,Shopping,587,Debit
2023-07-04,Ola,Transport,2039,Debit
2024-01-30,Uber,Transport,1345,Debit
2023-02-12,Uber,Transport,724,Debit
2024-01-04,Amazon,Shopping,1294,Debit
2024-11-17,Zomato,Food,652,Debit
2023-01-31,Apple Music,Music,199,Debit
2023-03-29,Zomato,Food,1117,Debit
2024-09-02,Flipkart,Shopping,771,Debit
2024-01-31,Starbucks,Food,1746,Debit
2024-04-12,Ola,Transport,1067,Debit
2023-01-21,Zomato,Food,1866,Debit
2023-12-22,Flipkart,Shopping,2070,Debit
2024-05-11,Flipkart,Shopping,1969,Debit
2024-07-07,Amazon,Shopping,828,Debit
2024-10-13,Swiggy,Food,1014,Debit
2024-05-16,Ola,Transport,602,Debit
2024-10-21,Flipkart,Shopping,1912,Debit
2023-06-23,Uber,Transport,974,Debit
2023-04-27,Starbucks,Food,2161,Debit
2023-07-22,Zomato,Food,953,Debit
2024-07-24,Internet Bill,Utilities,1466,Debit
2024-07-31,Ola,Transport,675,Debit
2024-02-23,Uber,Transport,992,Debit
2023-11-04,Uber,Transport,810,Debit
2024-01-24,Swiggy,Food,1073,Debit
2023-05-29,Uber,Transport,1139,Debit
2024-12-28,Swiggy,Food,893,Debit
2024-12-10,Amazon,Shopping,1961,Debit
2024-02-15,Uber,Transport,1697,Debit
2023-04-16,Uber,Transport,915,Debit
2024-11-04,Zomato,Food,1474,Debit
2024-08-12,Uber,Transport,701,Debit
2023-01-21,Uber,Transport,1617,Debit
2024-03-23,Uber,Transport,2158,Debit
2024-02-03,Ola,Transport,295,Debit
2024-11-14,Ola,Transport,1549,Debit
2024-07-02,Starbucks,Food,440,Debit
2023-12-30,Zomato,Food,1399,Debit
2023-07-22,Starbucks,Food,704,Debit
2024-05-04,Zomato,Food,464,Debit
2024-11-01,Swiggy,Food,1956,Debit
2024-09-06,Swiggy,Food,1546,Debit
2024-11-16,Swiggy,Food,636,Debit
2023-05-26,Swiggy,Food,627,Debit
2023-01-01,Internet Bill,Utilities,1210,Debit
2024-04-21,Amazon,Shopping,1428,Debit
2023-07-26,Starbucks,Food,286,Debit
2023-11-27,Hotstar,Entertainment,399,Debit
2024-06-13,Starbucks,Food,403,Debit
2023-09-22,Amazon,Shopping,779,Debit
2023-07-08,Starbucks,Food,2011,Debit
2023-06-14,Uber,Transport,2119,Debit
2024-07-04,Zomato,Food,446,Debit
2024-12-12,Starbucks,Food,1360,Debit
2023-09-17,Ola,Transport,501,Debit
2023-05-21,Zomato,Food,921,Debit
2024-12-20,Flipkart,Shopping,1238,Debit
2023-11-27,Personal Loan EMI,EMI,8700,Debit
2023-03-30,Uber,Transport,1561,Debit
2024-07-20,Flipkart,Shopping,2192,Debit
2023-05-28,Uber,Transport,786,Debit
2023-11-07,Amazon,Shopping,1046,Debit
2023-12-26,Amazon,Shopping,1134,Debit
2024-04-24,Flipkart,Shopping,401,Debit
2023-10-24,Starbucks,Food,697,Debit
2023-11-18,Zomato,Food,1613,Debit
2024-04-25,Spotify,Music,199,Debit
2023-09-03,Starbucks,Food,272,Debit
2024-05-22,Uber,Transport,1757,Debit
2023-04-02,Flipkart,Shopping,872,Debit
2023-03-25,Flipkart,Shopping,731,Debit
2024-06-26,Uber,Transport,1990,Debit
2024-11-18,Zomato,Food,2189,Debit
2024-03-12,Uber,Transport,1818,Debit
2023-05-11,Ola,Transport,1010,Debit
2024-01-24,Ola,Transport,465,Debit
2024-03-05,Amazon,Shopping,2093,Debit
2024-11-09,Flipkart,Shopping,1268,Debit
2023-12-07,Ola,Transport,889,Debit
2024-03-21,Flipkart,Shopping,648,Debit
2023-01-01,Online Course,Education,2499,Debit
2023-05-16,Amazon,Shopping,250,Debit
2023-10-27,Zomato,Food,983,Debit
2023-01-22,Uber,Transport,1791,Debit
2024-03-16,Zomato,Food,1918,Debit
2023-12-14,Swiggy,Food,447,Debit
2023-07-20,Flipkart,Shopping,1779,Debit
2024-09-15,Swiggy,Food,589,Debit
2023-10-11,Starbucks,Food,943,Debit
2023-11-27,Salary,Income,42000,Credit
2023-01-16,Amazon,Shopping,1789,Debit
2023-09-06,Swiggy,Food,1907,Debit
2023-03-02,Internet Bill,Utilities,1561,Debit
2024-01-26,Google Drive,Cloud,260,Debit
2024-02-10,Uber,Transport,1668,Debit
2024-06-24,Zomato,Food,1260,Debit
2023-10-16,Ola,Transport,2170,Debit
2024-12-08,Ola,Transport,1012,Debit
2024-07-05,Starbucks,Food,791,Debit
2024-10-28,Starbucks,Food,832,Debit
2023-05-12,Starbucks,Food,1678,Debit
2024-11-24,Starbucks,Food,319,Debit
2024-08-28,Amazon,Shopping,1356,Debit
2024-07-18,Amazon,Shopping,786,Debit
2023-01-08,Ola,Transport,729,Debit
2024-05-02,Zomato,Food,1000,Debit
2024-01-27,Zomato,Food,571,Debit
2024-12-23,Uber,Transport,1556,Debit
2024-01-26,Flipkart,Shopping,2134,Debit
2023-06-17,Amazon,Shopping,397,Debit
2023-11-01,Ola,Transport,1492,Debit
2023-11-03,Zomato,Food,1817,Debit
2024-08-14,Swiggy,Food,2043,Debit
2023-08-29,Hotstar,Entertainment,399,Debit
2024-08-29,Uber,Transport,340,Debit
2023-03-02,Credit Card EMI,EMI,5200,Debit
2023-01-01,Gym Membership,Fitness,1800,Debit
2023-11-01,Ola,Transport,1381,Debit
2024-07-24,Apple Music,Music,199,Debit
2023-02-23,Uber,Transport,1631,Debit
2024-02-23,Ola,Transport,1721,Debit
2023-09-26,Ola,Transport,1607,Debit
2024-04-06,Flipkart,Shopping,256,Debit
2023-03-05,Zomato,Food,1223,Debit
2024-06-20,Zomato,Food,1651,Debit
2024-12-05,Zomato,Food,2168,Debit
2024-10-11,Zomato,Food,1743,Debit
2023-12-27,Netflix,Entertainment,649,Debit
2024-02-25,Amazon Prime,Shopping,299,Debit
2024-12-23,Swiggy,Food,1482,Debit
2024-06-24,Personal Loan EMI,EMI,8700,Debit
2023-05-31,Hotstar,Entertainment,399,Debit
2023-02-13,Swiggy,Food,2079,Debit
2023-05-06,Uber,Transport,1324,Debit
2024-09-24,Amazon,Shopping,1764,Debit
2024-11-26,Flipkart,Shopping,302,Debit
2024-08-03,Flipkart,Shopping,1011,Debit
2024-07-06,Starbucks,Food,1832,Debit
2023-09-28,Personal Loan EMI,EMI,8700,Debit
2024-07-24,Amazon Prime,Shopping,299,Debit
2023-03-06,Ola,Transport,1283,Debit
2023-11-27,Netflix,Entertainment,649,Debit
2024-12-27,Starbucks,Food,780,Debit
2024-10-01,Amazon,Shopping,1205,Debit
2023-05-01,Gym Membership,Fitness,1800,Debit
2023-04-26,Starbucks,Food,1049,Debit
2024-04-18,Amazon,Shopping,820,Debit
2023-03-02,Apple Music,Music,199,Debit
2023-08-09,Zomato,Food,2018,Debit
2024-10-12,Ola,Transport,1197,Debit
2023-07-28,Flipkart,Shopping,1011,Debit
2024-02-07,Uber,Transport,1504,Debit
2024-10-04,Zomato,Food,2172,Debit
2024-07-25,Starbucks,Food,355,Debit
2023-11-13,Zomato,Food,762,Debit
2023-03-21,Starbucks,Food,917,Debit
2023-10-28,Salary,Income,42000,Credit
2023-10-04,Ola,Transport,500,Debit
2024-04-12,Amazon,Shopping,1266,Debit
2023-08-25,Ola,Transport,428,Debit
2024-12-11,Starbucks,Food,1435,Debit
2023-04-21,Zomato,Food,1383,Debit
2024-12-21,Zomato,Food,846,Debit
2023-09-06,Flipkart,Shopping,2096,Debit
2024-08-21,Swiggy,Food,1220,Debit
2023-02-27,Zomato,Food,2094,Debit
2023-04-18,Flipkart,Shopping,1980,Debit
2023-04-29,Uber,Transport,1604,Debit
2023-05-01,Electricity Bill,Utilities,2566,Debit
2023-08-29,Starbucks,Food,2086,Debit
2024-05-24,Starbucks,Food,1102,Debit
2023-04-13,Uber,Transport,639,Debit
2023-09-16,Starbucks,Food,882,Debit
2024-09-22,Uber,Transport,1642,Debit
2024-03-25,Swiggy,Food,1337,Debit
2024-01-06,Ola,Transport,2191,Debit
2024-01-03,Swiggy,Food,1810,Debit
2023-04-10,Amazon,Shopping,431,Debit
2024-10-20,Starbucks,Food,623,Debit
2023-02-19,Starbucks,Food,1908,Debit
2024-02-21,Uber,Transport,390,Debit
2024-08-07,Zomato,Food,371,Debit
2023-09-27,Swiggy,Food,1932,Debit
2023-04-21,Ola,Transport,1660,Debit
2023-09-27,Flipkart,Shopping,1713,Debit
2023-10-18,Flipkart,Shopping,1602,Debit
2024-11-22,Ola,Transport,1347,Debit
2023-01-11,Starbucks,Food,1344,Debit
2023-05-18,Ola,Transport,705,Debit
2024-03-26,Salary,Income,42000,Credit
2024-04-18,Flipkart,Shopping,2103,Debit
2023-09-29,Starbucks,Food,1254,Debit
2023-01-20,Starbucks,Food,2067,Debit
2024-04-20,Swiggy,Food,2128,Debit
2023-04-01,Amazon Prime,Shopping,299,Debit
2023-05-14,Flipkart,Shopping,1973,Debit
2023-03-18,Uber,Transport,1142,Debit
2024-05-26,Starbucks,Food,1657,Debit
2024-02-29,Flipkart,Shopping,1435,Debit
2023-02-03,Starbucks,Food,1547,Debit
2024-06-24,Uber,Transport,2114,Debit
2023-06-12,Flipkart,Shopping,1488,Debit
2023-10-16,Zomato,Food,628,Debit
2023-01-15,Uber,Transport,1707,Debit
2024-11-16,Starbucks,Food,354,Debit
2023-08-10,Zomato,Food,1772,Debit
2023-06-11,Starbucks,Food,631,Debit
2023-10-28,Amazon Prime,Shopping,299,Debit
2024-05-25,Electricity Bill,Utilities,2383,Debit
2023-09-22,Zomato,Food,1348,Debit
2023-06-07,Zomato,Food,1194,Debit
2023-03-02,Zomato,Food,1229,Debit
2023-12-06,Swiggy,Food,554,Debit
2023-11-29,Zomato,Food,1116,Debit
2024-07-24,Salary,Income,42000,Credit
2023-11-02,Starbucks,Food,868,Debit
2024-12-28,Zomato,Food,433,Debit
2024-09-24,Zomato,Food,2178,Debit
2024-01-09,Flipkart,Shopping,1701,Debit
2023-08-08,Swiggy,Food,391,Debit
2023-11-13,Ola,Transport,1743,Debit
2023-10-26,Uber,Transport,284,Debit
2024-03-26,Flipkart,Shopping,1642,Debit
2024-11-18,Swiggy,Food,734,Debit
2024-08-06,Flipkart,Shopping,1739,Debit
2023-10-18,Starbucks,Food,491,Debit
2023-07-09,Ola,Transport,1792,Debit
2023-05-01,Spotify,Music,199,Debit
2023-08-21,Flipkart,Shopping,340,Debit
2023-02-17,Swiggy,Food,2044,Debit
2024-03-29,Amazon,Shopping,265,Debit
2023-05-01,Swiggy,Food,1965,Debit
2024-07-12,Amazon,Shopping,593,Debit
2023-04-17,Ola,Transport,677,Debit
2023-01-27,Starbucks,Food,1006,Debit
2023-07-28,Zomato,Food,569,Debit
2024-05-18,Uber,Transport,1726,Debit
2024-11-13,Starbucks,Food,729,Debit
2023-02-17,Ola,Transport,580,Debit
2024-02-04,Flipkart,Shopping,1164,Debit
2024-07-27,Swiggy,Food,677,Debit
2023-12-05,Amazon,Shopping,1954,Debit
2023-05-24,Amazon,Shopping,1339,Debit
2024-12-02,Swiggy,Food,1448,Debit
2023-11-16,Zomato,Food,1870,Debit
2024-07-24,Hotstar,Entertainment,399,Debit
2023-10-28,Netflix,Entertainment,649,Debit
2023-12-05,Starbucks,Food,997,Debit
2024-10-29,Amazon,Shopping,1090,Debit
2023-09-24,Uber,Transport,728,Debit
2024-01-07,Flipkart,Shopping,1318,Debit
2024-03-17,Ola,Transport,1283,Debit
2024-12-01,Ola,Transport,1905,Debit
2023-01-06,Swiggy,Food,493,Debit
2023-07-24,Uber,Transport,776,Debit
2023-07-30,Starbucks,Food,1611,Debit
2023-07-17,Zomato,Food,2059,Debit
2023-07-05,Amazon,Shopping,651,Debit
2024-10-14,Ola,Transport,434,Debit
2023-03-01,Zomato,Food,1454,Debit
2024-02-02,Swiggy,Food,1398,Debit
2024-12-21,Zomato,Food,828,Debit
2024-05-25,Credit Card EMI,EMI,5200,Debit
2024-05-30,Ola,Transport,1890,Debit
2023-05-31,Amazon Prime,Shopping,299,Debit
2024-11-28,Flipkart,Shopping,2172,Debit
2024-01-11,Swiggy,Food,2170,Debit
2024-06-16,Starbucks,Food,910,Debit
2024-03-11,Uber,Transport,1394,Debit
2024-06-14,Uber,Transport,1752,Debit
2024-06-05,Amazon,Shopping,2144,Debit
2024-02-06,Starbucks,Food,2066,Debit
2024-10-15,Zomato,Food,253,Debit
2023-05-31,Online Course,Education,2499,Debit
2024-04-23,Ola,Transport,1844,Debit
2024-02-04,Uber,Transport,389,Debit
2023-05-25,Amazon,Shopping,570,Debit
2023-04-01,Mobile Recharge,Utilities,836,Debit
2023-04-01,Hotstar,Entertainment,399,Debit
2024-11-21,Ola,Transport,1980,Debit
2024-01-26,Flipkart,Shopping,674,Debit
2024-06-14,Starbucks,Food,1936,Debit
2023-02-18,Starbucks,Food,768,Debit
2023-09-18,Starbucks,Food,873,Debit
2023-04-07,Ola,Transport,1279,Debit
2024-02-07,Swiggy,Food,374,Debit
2024-01-21,Flipkart,Shopping,729,Debit
2023-06-10,Amazon,Shopping,2122,Debit
2024-01-18,Swiggy,Food,553,Debit
2024-02-22,Starbucks,Food,634,Debit
2023-05-19,Amazon,Shopping,580,Debit
2023-09-13,Starbucks,Food,1565,Debit
2023-02-09,Zomato,Food,1838,Debit
2023-03-29,Swiggy,Food,290,Debit
2023-04-16,Zomato,Food,962,Debit
2024-10-14,Ola,Transport,1457,Debit
2023-08-29,Uber,Transport,529,Debit
2023-10-15,Flipkart,Shopping,253,Debit
2024-12-29,Starbucks,Food,620,Debit
2024-08-28,Flipkart,Shopping,1362,Debit
2024-12-18,Ola,Transport,772,Debit
2024-08-06,Uber,Transport,1162,Debit
2023-01-17,Starbucks,Food,1864,Debit
2023-04-05,Zomato,Food,1982,Debit
2024-04-05,Ola,Transport,620,Debit
2024-05-14,Starbucks,Food,2017,Debit
2024-10-20,Ola,Transport,1965,Debit
2023-11-27,Apple Music,Music,199,Debit
2023-03-06,Ola,Transport,1991,Debit
2024-02-25,Apple Music,Music,199,Debit
2024-08-15,Uber,Transport,865,Debit
2024-08-05,Ola,Transport,1197,Debit
2023-03-28,Swiggy,Food,347,Debit
2024-03-26,Apple Music,Music,199,Debit
2023-02-09,Swiggy,Food,1396,Debit
2023-02-21,Starbucks,Food,1983,Debit
2023-07-06,Uber,Transport,886,Debit
2023-02-14,Flipkart,Shopping,1746,Debit
2023-09-04,Amazon,Shopping,1852,Debit
2024-04-11,Uber,Transport,1989,Debit
2024-03-10,Flipkart,Shopping,2005,Debit
2024-11-21,Online Course,Education,2499,Debit
2024-04-21,Swiggy,Food,2026,Debit
2023-10-28,Internet Bill,Utilities,1177,Debit
2024-11-19,Starbucks,Food,383,Debit
2023-03-24,Starbucks,Food,1262,Debit
2023-06-20,Starbucks,Food,640,Debit
2024-07-17,Flipkart,Shopping,1079,Debit
2024-09-05,Zomato,Food,1171,Debit
2023-04-06,Zomato,Food,924,Debit
2023-08-28,Amazon,Shopping,719,Debit
2024-06-24,Google Drive,Cloud,260,Debit
2023-11-03,Swiggy,Food,527,Debit
2024-01-20,Flipkart,Shopping,1412,Debit
2024-06-24,Amazon Prime,Shopping,299,Debit
2023-04-12,Starbucks,Food,642,Debit
2024-05-17,Starbucks,Food,466,Debit
2024-05-25,Salary,Income,42000,Credit
2023-09-29,Ola,Transport,784,Debit
2024-09-04,Ola,Transport,1580,Debit
2023-05-21,Uber,Transport,1513,Debit
2024-07-05,Starbucks,Food,2074,Debit
2023-04-28,Zomato,Food,526,Debit
2023-01-08,Ola,Transport,1272,Debit
2023-05-23,Swiggy,Food,1874,Debit
2023-08-03,Flipkart,Shopping,1227,Debit
2023-01-01,Personal Loan EMI,EMI,8700,Debit
2024-03-26,Google Drive,Cloud,260,Debit
2024-11-23,Starbucks,Food,573,Debit
2024-04-11,Flipkart,Shopping,850,Debit
2023-01-21,Uber,Transport,784,Debit
2024-12-20,Uber,Transport,1500,Debit
2023-07-18,Amazon,Shopping,1807,Debit
2023-05-24,Starbucks,Food,922,Debit
2023-09-11,Starbucks,Food,1293,Debit
2023-03-30,Zomato,Food,667,Debit
2024-10-15,Ola,Transport,360,Debit
2024-05-21,Starbucks,Food,602,Debit
2023-08-02,Uber,Transport,749,Debit
2023-04-06,Starbucks,Food,1549,Debit
2023-04-24,Starbucks,Food,1462,Debit
2023-12-01,Uber,Transport,897,Debit
2023-04-10,Swiggy,Food,271,Debit
2023-02-09,Uber,Transport,974,Debit
2024-02-11,Amazon,Shopping,1338,Debit
2024-09-15,Zomato,Food,2085,Debit
2023-02-06,Flipkart,Shopping,1797,Debit
2023-05-08,Ola,Transport,1496,Debit
2024-05-23,Flipkart,Shopping,2014,Debit
2023-05-26,Uber,Transport,1084,Debit
2023-06-04,Flipkart,Shopping,1775,Debit
2023-05-01,Internet Bill,Utilities,1291,Debit
2023-08-14,Uber,Transport,697,Debit
2023-08-09,Flipkart,Shopping,1875,Debit
2024-10-10,Flipkart,Shopping,801,Debit
2024-04-08,Amazon,Shopping,865,Debit
2023-04-01,Gym Membership,Fitness,1800,Debit
2024-12-11,Uber,Transport,803,Debit
2024-07-23,Zomato,Food,1764,Debit
2023-05-07,Zomato,Food,1741,Debit
2024-11-09,Starbucks,Food,1941,Debit
2023-12-19,Uber,Transport,341,Debit
2023-03-31,Zomato,Food,1927,Debit
2024-07-24,Zomato,Food,1495,Debit
2024-08-25,Flipkart,Shopping,2099,Debit
2023-07-05,Starbucks,Food,2141,Debit
2023-04-07,Zomato,Food,1506,Debit
2023-07-04,Ola,Transport,1010,Debit
2024-10-27,Starbucks,Food,518,Debit
2023-02-18,Starbucks,Food,2192,Debit
2023-01-31,Credit Card EMI,EMI,5200,Debit
2024-09-11,Swiggy,Food,1061,Debit
2024-09-29,Uber,Transport,990,Debit
2023-09-23,Ola,Transport,1110,Debit
2024-10-23,Uber,Transport,1661,Debit
